Iter  Part  GoF  Model_Output  
16  8   3.5135373E+00   3.5135373E+00  
16  9   6.5048061E+00   6.5048061E+00  
16  10   4.9481779E+00   4.9481779E+00  
16  11   4.1630094E+00   4.1630094E+00  
16  12   1.5635562E+02   1.5635562E+02  
16  13   7.2912492E+00   7.2912492E+00  
16  14   2.8859974E+01   2.8859974E+01  
16  15   5.3616197E+00   5.3616197E+00  
16  16   1.5635562E+02   1.5635562E+02  
16  17   1.5635562E+02   1.5635562E+02  
16  18   1.5635562E+02   1.5635562E+02  
16  19   3.0558299E+00   3.0558299E+00  
16  20   1.2929502E+01   1.2929502E+01  
16  21   1.0740946E+01   1.0740946E+01  
16  22   8.8061733E+00   8.8061733E+00  
16  23   1.0132154E+01   1.0132154E+01  
16  24   1.1658211E+01   1.1658211E+01  
16  25   1.9790945E+01   1.9790945E+01  
16  26   3.7854697E+00   3.7854697E+00  
16  27   5.4051936E+01   5.4051936E+01  
16  28   1.5635562E+02   1.5635562E+02  
16  29   3.5341043E+00   3.5341043E+00  
16  30   2.1514859E+01   2.1514859E+01  
16  31   2.4670906E+01   2.4670906E+01  
16  32   1.4521412E+01   1.4521412E+01  
16  33   8.0188210E+00   8.0188210E+00  
16  34   1.5635562E+02   1.5635562E+02  
16  35   8.7271086E+00   8.7271086E+00  
16  36   3.0092509E+00   3.0092509E+00  
16  37   1.5635562E+02   1.5635562E+02  
16  38   1.5635562E+02   1.5635562E+02  
16  39   1.5635562E+02   1.5635562E+02  
16  40   1.5635562E+02   1.5635562E+02  
17  1   1.5917864E+01   1.5917864E+01  
17  2   5.2423865E+01   5.2423865E+01  
17  3   8.7259130E+00   8.7259130E+00  
17  4   1.5635562E+02   1.5635562E+02  
17  5   9.3533832E+00   9.3533832E+00  
17  6   8.9295857E+00   8.9295857E+00  
17  7   1.4665945E+01   1.4665945E+01  
17  8   4.3633202E+00   4.3633202E+00  
17  9   3.6368033E+00   3.6368033E+00  
17  10   3.5433902E+00   3.5433902E+00  
17  11   9.6893486E+00   9.6893486E+00  
17  12   1.5635562E+02   1.5635562E+02  
17  13   3.6801336E+00   3.6801336E+00  
17  14   3.4669654E+01   3.4669654E+01  
17  15   5.3126614E+00   5.3126614E+00  
17  16   1.5635562E+02   1.5635562E+02  
17  17   1.5635562E+02   1.5635562E+02  
17  18   1.6003303E+01   1.6003303E+01  
17  19   3.4348165E+00   3.4348165E+00  
17  20   9.5381136E+00   9.5381136E+00  
17  21   3.6941426E+00   3.6941426E+00  
17  22   8.6588150E+00   8.6588150E+00  
17  23   3.4851726E+00   3.4851726E+00  
17  24   1.3698139E+01   1.3698139E+01  
17  25   1.6559621E+01   1.6559621E+01  
17  26   8.2806117E+00   8.2806117E+00  
17  27   5.8383144E+01   5.8383144E+01  
17  28   3.0263573E+00   3.0263573E+00  
17  29   4.4316315E+00   4.4316315E+00  
17  30   1.4005060E+01   1.4005060E+01  
17  31   2.6527816E+01   2.6527816E+01  
17  32   1.1942055E+01   1.1942055E+01  
17  33   1.7235829E+01   1.7235829E+01  
17  34   7.2070867E+01   7.2070867E+01  
17  35   5.7638810E+00   5.7638810E+00  
17  36   7.2825661E+00   7.2825661E+00  
17  37   3.8376259E+00   3.8376259E+00  
17  38   1.5635562E+02   1.5635562E+02  
17  39   1.5635562E+02   1.5635562E+02  
17  40   1.5635562E+02   1.5635562E+02  
18  1   1.1666383E+01   1.1666383E+01  
18  2   4.2561570E+02   4.2561570E+02  
18  3   1.5635562E+02   1.5635562E+02  
18  4   6.0169531E+00   6.0169531E+00  
18  5   5.0660655E+00   5.0660655E+00  
18  6   1.5635562E+02   1.5635562E+02  
18  7   3.1404589E+00   3.1404589E+00  
18  8   3.8063230E+00   3.8063230E+00  
18  9   5.1834701E+00   5.1834701E+00  
18  10   5.4258761E+00   5.4258761E+00  
18  11   3.2570726E+00   3.2570726E+00  
18  12   1.5635562E+02   1.5635562E+02  
18  13   1.5635562E+02   1.5635562E+02  
18  14   3.6672764E+00   3.6672764E+00  
18  15   1.5556132E+01   1.5556132E+01  
18  16   3.1239183E+00   3.1239183E+00  
18  17   1.5635562E+02   1.5635562E+02  
18  18   1.0079008E+01   1.0079008E+01  
18  19   3.5302445E+00   3.5302445E+00  
18  20   8.1792207E+00   8.1792207E+00  
18  21   4.9208058E+00   4.9208058E+00  
18  22   9.2204874E+00   9.2204874E+00  
18  23   3.1890360E+00   3.1890360E+00  
18  24   9.2337417E+00   9.2337417E+00  
18  25   4.2380538E+01   4.2380538E+01  
18  26   1.3084013E+01   1.3084013E+01  
18  27   2.0552984E+01   2.0552984E+01  
18  28   1.4305361E+01   1.4305361E+01  
18  29   1.5635562E+02   1.5635562E+02  
18  30   1.8929193E+01   1.8929193E+01  
18  31   9.5901958E+00   9.5901958E+00  
18  32   3.8850222E+00   3.8850222E+00  
18  33   2.8415457E+01   2.8415457E+01  
18  34   1.5635562E+02   1.5635562E+02  
18  35   8.1227431E+00   8.1227431E+00  
18  36   6.0973602E+00   6.0973602E+00  
18  37   1.0892325E+01   1.0892325E+01  
18  38   1.5635562E+02   1.5635562E+02  
18  39   1.1809891E+01   1.1809891E+01  
18  40   3.8381163E+00   3.8381163E+00  
19  1   1.5635562E+02   1.5635562E+02  
19  2   1.5635562E+02   1.5635562E+02  
19  3   1.5635562E+02   1.5635562E+02  
19  4   7.8406074E+00   7.8406074E+00  
19  5   3.0831757E+00   3.0831757E+00  
19  6   1.5635562E+02   1.5635562E+02  
19  7   1.2980956E+01   1.2980956E+01  
19  8   2.5718186E+00   2.5718186E+00  
19  9   6.9367608E+00   6.9367608E+00  
19  10   6.2585224E+00   6.2585224E+00  
19  11   7.0188962E+00   7.0188962E+00  
19  12   1.5635562E+02   1.5635562E+02  
19  13   1.5635562E+02   1.5635562E+02  
19  14   1.5635562E+02   1.5635562E+02  
19  15   5.7446215E+00   5.7446215E+00  
19  16   1.0780678E+01   1.0780678E+01  
19  17   1.5726769E+01   1.5726769E+01  
19  18   1.5875460E+01   1.5875460E+01  
19  19   8.9450521E+00   8.9450521E+00  
19  20   7.0401522E+00   7.0401522E+00  
19  21   7.3357326E+00   7.3357326E+00  
19  22   1.0060162E+01   1.0060162E+01  
19  23   3.4182657E+00   3.4182657E+00  
19  24   7.5750172E+00   7.5750172E+00  
19  25   7.0119696E+01   7.0119696E+01  
19  26   6.3924636E+00   6.3924636E+00  
19  27   6.6550130E+00   6.6550130E+00  
19  28   9.7597132E+00   9.7597132E+00  
19  29   1.5635562E+02   1.5635562E+02  
19  30   1.5635562E+02   1.5635562E+02  
19  31   1.5635562E+02   1.5635562E+02  
19  32   4.6785926E+00   4.6785926E+00  
19  33   8.7261989E+00   8.7261989E+00  
19  34   1.5635562E+02   1.5635562E+02  
19  35   7.5781841E+00   7.5781841E+00  
19  36   3.4156725E+00   3.4156725E+00  
19  37   1.1144254E+01   1.1144254E+01  
19  38   2.8390869E+00   2.8390869E+00  
19  39   5.7138947E+00   5.7138947E+00  
19  40   1.6988779E+01   1.6988779E+01  
20  1   1.5635562E+02   1.5635562E+02  
20  2   1.5635562E+02   1.5635562E+02  
20  3   8.7259130E+00   8.7259130E+00  
20  4   1.5635562E+02   1.5635562E+02  
20  5   5.0100542E+00   5.0100542E+00  
20  6   6.2306343E+00   6.2306343E+00  
20  7   2.2797108E+01   2.2797108E+01  
20  8   3.2763832E+00   3.2763832E+00  
20  9   1.5635562E+02   1.5635562E+02  
20  10   6.1290650E+00   6.1290650E+00  
20  11   1.5635562E+02   1.5635562E+02  
20  12   1.5635562E+02   1.5635562E+02  
20  13   1.5635562E+02   1.5635562E+02  
20  14   1.5635562E+02   1.5635562E+02  
20  15   1.5635562E+02   1.5635562E+02  
20  16   3.7926475E+00   3.7926475E+00  
20  17   3.8374114E+01   3.8374114E+01  
20  18   1.7088140E+01   1.7088140E+01  
20  19   1.1665900E+01   1.1665900E+01  
20  20   1.5605153E+01   1.5605153E+01  
20  21   1.1473200E+01   1.1473200E+01  
20  22   1.8150283E+01   1.8150283E+01  
20  23   5.3308301E+00   5.3308301E+00  
20  24   3.5167262E+00   3.5167262E+00  
20  25   7.5425688E+01   7.5425688E+01  
20  26   3.8230654E+00   3.8230654E+00  
20  27   4.6084814E+00   4.6084814E+00  
20  28   7.4757674E+00   7.4757674E+00  
20  29   5.3062076E+00   5.3062076E+00  
20  30   1.5635562E+02   1.5635562E+02  
20  31   1.5635562E+02   1.5635562E+02  
20  32   3.4831598E+00   3.4831598E+00  
20  33   1.5635562E+02   1.5635562E+02  
20  34   1.5635562E+02   1.5635562E+02  
20  35   5.4307320E+00   5.4307320E+00  
20  36   3.5135805E+00   3.5135805E+00  
20  37   7.7800702E+00   7.7800702E+00  
20  38   3.3594373E+00   3.3594373E+00  
20  39   3.4640735E+00   3.4640735E+00  
20  40   2.7312750E+01   2.7312750E+01  
21  1   1.5635562E+02   1.5635562E+02  
21  2   1.5635562E+02   1.5635562E+02  
21  3   3.2837024E+00   3.2837024E+00  
21  4   1.5635562E+02   1.5635562E+02  
21  5   6.8127981E+00   6.8127981E+00  
21  6   6.3212180E+00   6.3212180E+00  
21  7   1.0635020E+01   1.0635020E+01  
21  8   3.1967428E+00   3.1967428E+00  
21  9   1.5635562E+02   1.5635562E+02  
21  10   1.5635562E+02   1.5635562E+02  
21  11   1.5635562E+02   1.5635562E+02  
21  12   4.6445130E+00   4.6445130E+00  
21  13   1.5635562E+02   1.5635562E+02  
21  14   1.5635562E+02   1.5635562E+02  
21  15   1.5635562E+02   1.5635562E+02  
21  16   1.5635562E+02   1.5635562E+02  
21  17   3.2066878E+01   3.2066878E+01  
21  18   8.5692172E+00   8.5692172E+00  
21  19   5.7210861E+00   5.7210861E+00  
21  20   1.5635562E+02   1.5635562E+02  
21  21   1.5635562E+02   1.5635562E+02  
21  22   3.2997523E+00   3.2997523E+00  
21  23   9.6383095E+00   9.6383095E+00  
21  24   2.7557688E+00   2.7557688E+00  
21  25   8.4299414E+01   8.4299414E+01  
21  26   7.7835614E+00   7.7835614E+00  
21  27   3.7465350E+00   3.7465350E+00  
21  28   3.4149314E+00   3.4149314E+00  
21  29   7.9036885E+00   7.9036885E+00  
21  30   1.5635562E+02   1.5635562E+02  
21  31   1.5635562E+02   1.5635562E+02  
21  32   7.1508133E+00   7.1508133E+00  
21  33   1.5635562E+02   1.5635562E+02  
21  34   1.5635562E+02   1.5635562E+02  
21  35   3.9250479E+00   3.9250479E+00  
21  36   3.1987320E+00   3.1987320E+00  
21  37   1.5635562E+02   1.5635562E+02  
21  38   3.8662205E+00   3.8662205E+00  
21  39   3.8799857E+00   3.8799857E+00  
21  40   2.4134613E+01   2.4134613E+01  
22  1   3.3539548E+01   3.3539548E+01  
22  2   1.5635562E+02   1.5635562E+02  
22  3   7.0860478E+00   7.0860478E+00  
22  4   1.5635562E+02   1.5635562E+02  
22  5   5.2065585E+00   5.2065585E+00  
22  6   7.9234310E+00   7.9234310E+00  
22  7   7.0813245E+00   7.0813245E+00  
22  8   3.2827200E+00   3.2827200E+00  
22  9   1.5635562E+02   1.5635562E+02  
22  10   6.3308389E+00   6.3308389E+00  
22  11   1.5635562E+02   1.5635562E+02  
22  12   2.9510394E+01   2.9510394E+01  
22  13   1.0133478E+01   1.0133478E+01  
22  14   4.1271769E+00   4.1271769E+00  
22  15   1.5635562E+02   1.5635562E+02  
22  16   1.5635562E+02   1.5635562E+02  
22  17   2.2256410E+01   2.2256410E+01  
22  18   1.5635562E+02   1.5635562E+02  
22  19   3.4723326E+00   3.4723326E+00  
22  20   1.5635562E+02   1.5635562E+02  
22  21   1.5635562E+02   1.5635562E+02  
22  22   3.6107231E+00   3.6107231E+00  
22  23   6.8502307E+00   6.8502307E+00  
22  24   5.1752351E+00   5.1752351E+00  
22  25   1.5635562E+02   1.5635562E+02  
22  26   7.2325677E+00   7.2325677E+00  
22  27   4.4212844E+00   4.4212844E+00  
22  28   5.3794519E+00   5.3794519E+00  
22  29   5.9156461E+00   5.9156461E+00  
22  30   3.8996164E+01   3.8996164E+01  
22  31   1.5635562E+02   1.5635562E+02  
22  32   6.1867983E+00   6.1867983E+00  
22  33   1.5635562E+02   1.5635562E+02  
22  34   1.5635562E+02   1.5635562E+02  
22  35   2.9417763E+00   2.9417763E+00  
22  36   3.0726556E+00   3.0726556E+00  
22  37   1.5635562E+02   1.5635562E+02  
22  38   3.4636012E+00   3.4636012E+00  
22  39   5.0396179E+00   5.0396179E+00  
22  40   3.9380920E+00   3.9380920E+00  
23  1   1.6879651E+01   1.6879651E+01  
23  2   1.0833464E+01   1.0833464E+01  
23  3   4.7911752E+00   4.7911752E+00  
23  4   1.5635562E+02   1.5635562E+02  
23  5   4.2190501E+00   4.2190501E+00  
23  6   5.6892516E+00   5.6892516E+00  
23  7   9.9636078E+00   9.9636078E+00  
23  8   3.3070163E+00   3.3070163E+00  
23  9   1.2776950E+01   1.2776950E+01  
23  10   6.1277427E+00   6.1277427E+00  
23  11   4.0523581E+00   4.0523581E+00  
23  12   1.5635562E+02   1.5635562E+02  
23  13   1.2735363E+01   1.2735363E+01  
23  14   1.5635562E+02   1.5635562E+02  
23  15   1.5635562E+02   1.5635562E+02  
23  16   1.5635562E+02   1.5635562E+02  
23  17   6.2615574E+00   6.2615574E+00  
23  18   1.5635562E+02   1.5635562E+02  
23  19   1.1358734E+01   1.1358734E+01  
23  20   3.4391067E+00   3.4391067E+00  
23  21   6.6818986E+00   6.6818986E+00  
23  22   9.1502331E+00   9.1502331E+00  
23  23   1.0466234E+01   1.0466234E+01  
23  24   4.9028357E+00   4.9028357E+00  
23  25   1.5635562E+02   1.5635562E+02  
23  26   7.5116610E+00   7.5116610E+00  
23  27   4.1439139E+00   4.1439139E+00  
23  28   5.3794519E+00   5.3794519E+00  
23  29   7.4187900E+00   7.4187900E+00  
23  30   5.4493069E+00   5.4493069E+00  
23  31   5.8164302E+00   5.8164302E+00  
23  32   8.5153734E+00   8.5153734E+00  
23  33   1.3639832E+01   1.3639832E+01  
23  34   1.5635562E+02   1.5635562E+02  
23  35   8.8688987E+00   8.8688987E+00  
23  36   6.4655107E+00   6.4655107E+00  
23  37   1.5635562E+02   1.5635562E+02  
23  38   2.6884920E+00   2.6884920E+00  
23  39   1.2409546E+01   1.2409546E+01  
23  40   1.5635562E+02   1.5635562E+02  
24  1   1.4051891E+01   1.4051891E+01  
24  2   4.3523961E+00   4.3523961E+00  
24  3   3.5184918E+00   3.5184918E+00  
24  4   3.2875008E+00   3.2875008E+00  
24  5   4.1781729E+00   4.1781729E+00  
24  6   3.3602985E+00   3.3602985E+00  
24  7   1.1766978E+01   1.1766978E+01  
24  8   2.6239690E+00   2.6239690E+00  
24  9   3.8189138E+00   3.8189138E+00  
24  10   2.6411916E+00   2.6411916E+00  
24  11   3.8955289E+00   3.8955289E+00  
24  12   5.0135392E+00   5.0135392E+00  
24  13   3.4914441E+00   3.4914441E+00  
24  14   3.5736993E+00   3.5736993E+00  
24  15   8.8852673E+00   8.8852673E+00  
24  16   1.5635562E+02   1.5635562E+02  
24  17   1.5635562E+02   1.5635562E+02  
24  18   1.5635562E+02   1.5635562E+02  
24  19   1.2980642E+01   1.2980642E+01  
24  20   9.7918883E+00   9.7918883E+00  
24  21   1.9551088E+01   1.9551088E+01  
24  22   9.2163940E+00   9.2163940E+00  
24  23   5.2350489E+00   5.2350489E+00  
24  24   3.4892916E+00   3.4892916E+00  
24  25   1.5635562E+02   1.5635562E+02  
24  26   7.7826593E+00   7.7826593E+00  
24  27   1.4323953E+01   1.4323953E+01  
24  28   5.3794519E+00   5.3794519E+00  
24  29   5.8252976E+00   5.8252976E+00  
24  30   1.5635562E+02   1.5635562E+02  
24  31   4.1054704E+01   4.1054704E+01  
24  32   8.8675725E+00   8.8675725E+00  
24  33   2.8790786E+01   2.8790786E+01  
24  34   1.5635562E+02   1.5635562E+02  
24  35   7.1994321E+00   7.1994321E+00  
24  36   7.0859927E+00   7.0859927E+00  
24  37   7.8628667E+00   7.8628667E+00  
24  38   2.7531608E+00   2.7531608E+00  
24  39   1.3908200E+01   1.3908200E+01  
24  40   1.5635562E+02   1.5635562E+02  
25  1   1.4016398E+01   1.4016398E+01  
25  2   3.6966970E+00   3.6966970E+00  
25  3   3.2887539E+00   3.2887539E+00  
25  4   4.2820107E+00   4.2820107E+00  
25  5   2.9459287E+00   2.9459287E+00  
25  6   3.4157576E+00   3.4157576E+00  
25  7   9.4099839E+00   9.4099839E+00  
25  8   2.6615266E+00   2.6615266E+00  
25  9   5.4305415E+00   5.4305415E+00  
25  10   4.3558985E+00   4.3558985E+00  
25  11   8.6865938E+00   8.6865938E+00  
25  12   1.3007081E+01   1.3007081E+01  
25  13   3.7718416E+00   3.7718416E+00  
25  14   5.6248632E+00   5.6248632E+00  
25  15   3.3909161E+01   3.3909161E+01  
25  16   2.8950059E+01   2.8950059E+01  
25  17   1.5635562E+02   1.5635562E+02  
25  18   1.5635562E+02   1.5635562E+02  
25  19   1.5605309E+01   1.5605309E+01  
25  20   3.2922303E+01   3.2922303E+01  
25  21   2.2999327E+00   2.2999327E+00  
25  22   7.2820781E+00   7.2820781E+00  
25  23   3.8560012E+00   3.8560012E+00  
25  24   2.8982166E+00   2.8982166E+00  
25  25   1.5635562E+02   1.5635562E+02  
25  26   5.2822103E+00   5.2822103E+00  
25  27   1.8375257E+01   1.8375257E+01  
25  28   3.8245227E+00   3.8245227E+00  
25  29   1.5635562E+02   1.5635562E+02  
25  30   1.5635562E+02   1.5635562E+02  
25  31   3.9311024E+01   3.9311024E+01  
25  32   1.0576522E+01   1.0576522E+01  
25  33   2.7905291E+01   2.7905291E+01  
25  34   1.5635562E+02   1.5635562E+02  
25  35   8.8402625E+00   8.8402625E+00  
25  36   6.8396645E+00   6.8396645E+00  
25  37   1.5635562E+02   1.5635562E+02  
25  38   2.7723171E+00   2.7723171E+00  
25  39   8.7259130E+00   8.7259130E+00  
25  40   1.5635562E+02   1.5635562E+02  
26  1   7.5200637E+00   7.5200637E+00  
26  2   3.7926293E+00   3.7926293E+00  
26  3   3.0074302E+00   3.0074302E+00  
26  4   1.3444002E+01   1.3444002E+01  
26  5   3.5028758E+00   3.5028758E+00  
26  6   6.0551850E+00   6.0551850E+00  
26  7   5.6217967E+00   5.6217967E+00  
26  8   2.6234468E+00   2.6234468E+00  
26  9   3.8665381E+00   3.8665381E+00  
26  10   8.2665196E+00   8.2665196E+00  
26  11   6.4829126E+00   6.4829126E+00  
26  12   4.0612626E+01   4.0612626E+01  
26  13   1.6217303E+01   1.6217303E+01  
26  14   4.5437033E+00   4.5437033E+00  
26  15   7.0749092E+00   7.0749092E+00  
26  16   7.5116610E+00   7.5116610E+00  
26  17   1.5635562E+02   1.5635562E+02  
26  18   1.5635562E+02   1.5635562E+02  
26  19   1.3008684E+01   1.3008684E+01  
26  20   1.5635562E+02   1.5635562E+02  
26  21   7.4451885E+00   7.4451885E+00  
26  22   3.9988211E+00   3.9988211E+00  
26  23   4.1002469E+01   4.1002469E+01  
26  24   3.9566070E+00   3.9566070E+00  
26  25   1.5635562E+02   1.5635562E+02  
26  26   5.0023517E+00   5.0023517E+00  
26  27   2.0814787E+01   2.0814787E+01  
26  28   3.5353226E+00   3.5353226E+00  
26  29   1.5635562E+02   1.5635562E+02  
26  30   1.5635562E+02   1.5635562E+02  
26  31   1.3960426E+01   1.3960426E+01  
26  32   5.2627170E+00   5.2627170E+00  
26  33   4.0618557E+00   4.0618557E+00  
26  34   2.4703685E+02   2.4703685E+02  
26  35   9.7776849E+00   9.7776849E+00  
26  36   3.3478230E+00   3.3478230E+00  
26  37   1.5635562E+02   1.5635562E+02  
26  38   2.7682025E+00   2.7682025E+00  
26  39   4.7912672E+00   4.7912672E+00  
26  40   1.5635562E+02   1.5635562E+02  
27  1   4.7627904E+00   4.7627904E+00  
27  2   3.2652494E+00   3.2652494E+00  
27  3   2.9226869E+00   2.9226869E+00  
27  4   5.7046121E+00   5.7046121E+00  
27  5   3.6146598E+00   3.6146598E+00  
27  6   1.2712752E+01   1.2712752E+01  
27  7   3.2039540E+00   3.2039540E+00  
27  8   2.8609026E+00   2.8609026E+00  
27  9   3.8851544E+00   3.8851544E+00  
27  10   8.2476464E+00   8.2476464E+00  
27  11   3.5647352E+00   3.5647352E+00  
27  12   6.0551850E+00   6.0551850E+00  
27  13   8.9831435E+00   8.9831435E+00  
27  14   3.1598165E+00   3.1598165E+00  
27  15   1.0879724E+01   1.0879724E+01  
27  16   1.5635562E+02   1.5635562E+02  
27  17   1.5635562E+02   1.5635562E+02  
27  18   1.5999805E+01   1.5999805E+01  
27  19   3.7324865E+00   3.7324865E+00  
27  20   1.5635562E+02   1.5635562E+02  
27  21   1.5268743E+01   1.5268743E+01  
27  22   3.9237418E+00   3.9237418E+00  
27  23   4.0716869E+01   4.0716869E+01  
27  24   3.6050886E+00   3.6050886E+00  
27  25   5.2995156E+01   5.2995156E+01  
27  26   1.1914391E+01   1.1914391E+01  
27  27   2.1306803E+01   2.1306803E+01  
27  28   4.0559366E+00   4.0559366E+00  
27  29   3.1800336E+00   3.1800336E+00  
27  30   1.5635562E+02   1.5635562E+02  
27  31   4.6016777E+00   4.6016777E+00  
27  32   3.4589438E+00   3.4589438E+00  
27  33   1.5635562E+02   1.5635562E+02  
27  34   1.5635562E+02   1.5635562E+02  
27  35   8.7667196E+00   8.7667196E+00  
27  36   3.7055908E+00   3.7055908E+00  
27  37   1.4661573E+01   1.4661573E+01  
27  38   3.6145071E+00   3.6145071E+00  
27  39   3.8972848E+00   3.8972848E+00  
27  40   4.0710404E+01   4.0710404E+01  
28  1   8.7259130E+00   8.7259130E+00  
28  2   3.7397222E+00   3.7397222E+00  
28  3   2.6935782E+00   2.6935782E+00  
28  4   8.5063132E+00   8.5063132E+00  
28  5   2.8591030E+00   2.8591030E+00  
28  6   1.4661113E+01   1.4661113E+01  
28  7   5.7616386E+00   5.7616386E+00  
28  8   3.4966911E+00   3.4966911E+00  
28  9   3.2572198E+00   3.2572198E+00  
28  10   4.2608700E+00   4.2608700E+00  
28  11   3.4219449E+00   3.4219449E+00  
28  12   1.3475514E+01   1.3475514E+01  
28  13   1.1559046E+01   1.1559046E+01  
28  14   2.6711899E+00   2.6711899E+00  
28  15   4.0710404E+01   4.0710404E+01  
28  16   1.5635562E+02   1.5635562E+02  
28  17   7.5864879E+00   7.5864879E+00  
28  18   5.7120076E+00   5.7120076E+00  
28  19   3.9587864E+00   3.9587864E+00  
28  20   4.0588628E+00   4.0588628E+00  
28  21   1.3052507E+01   1.3052507E+01  
28  22   3.4005209E+00   3.4005209E+00  
28  23   3.7507438E+00   3.7507438E+00  
28  24   2.6815632E+00   2.6815632E+00  
28  25   4.5736156E+01   4.5736156E+01  
28  26   2.1407779E+01   2.1407779E+01  
28  27   1.6713446E+01   1.6713446E+01  
28  28   5.9345498E+00   5.9345498E+00  
28  29   5.5201074E+00   5.5201074E+00  
28  30   1.5635562E+02   1.5635562E+02  
28  31   8.0332557E+00   8.0332557E+00  
28  32   4.0311946E+00   4.0311946E+00  
